instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,2.212182038,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.699,TRUE,FALSE,12,1,49,1,1,,,,,,,
,,,,,,0,1.908134644,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.614,TRUE,FALSE,12,2,50,3,1,,,,,,,
,,,,,,0,2.462423815,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.816,TRUE,FALSE,12,3,51,1,1,,,,,,,
,,,,,,0,1.850893843,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,2.015,TRUE,FALSE,13,0,52,3,1,,,,,,,
,,,,,,0,2.208343206,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.833,TRUE,FALSE,13,1,53,1,1,,,,,,,
,,,,,,0,2.380211476,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.999,TRUE,FALSE,13,2,54,3,1,,,,,,,
,,,,,,1,1.561591451,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.485,FALSE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,1,1.635835798,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.251,FALSE,TRUE,14,0,56,1,1,,,,,,,
,,,,,,1,1.766426714,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.351,FALSE,TRUE,14,1,57,1,1,,,,,,,
,,,,,,1,2.228793986,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.749,TRUE,FALSE,14,2,58,1,1,,,,,,,
,,,,,,1,2.377428045,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.7,TRUE,FALSE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.466,1,0,1,0,1
,,,,,,1,1.948217554,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.651,TRUE,FALSE,0,0,0,1,1,,,,,,,
,,,,,,0,1.834332833,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.434,FALSE,FALSE,0,1,1,2,1,,,,,,,
,,,,,,0,2.169794121,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.716,TRUE,FALSE,0,2,2,2,1,,,,,,,
,,,,,,0,2.186873258,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.683,TRUE,FALSE,0,3,3,2,1,,,,,,,
,,,,,,0,1.595137,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.266,FALSE,TRUE,1,0,4,3,1,,,,,,,
,,,,,,0,1.730218066,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.416,FALSE,FALSE,1,1,5,3,1,,,,,,,
,,,,,,0,2.230093711,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.747,TRUE,FALSE,1,2,6,0,1,,,,,,,
,,,,,,0,2.273268543,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.815,TRUE,FALSE,1,3,7,2,1,,,,,,,
,,,,,,1,2.198275521,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.579,FALSE,FALSE,2,0,8,2,1,,,,,,,
,,,,,,1,2.313941869,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.768,TRUE,FALSE,2,1,9,1,1,,,,,,,
,,,,,,0,1.841360133,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.481,FALSE,FALSE,2,2,10,3,1,,,,,,,
,,,,,,0,1.60606446,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.382,FALSE,TRUE,2,3,11,1,1,,,,,,,
,,,,,,0,2.105660304,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.617,TRUE,FALSE,3,0,12,2,1,,,,,,,
,,,,,,0,2.473599617,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,2.121,TRUE,FALSE,3,1,13,2,1,,,,,,,
,,,,,,0,1.509143592,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.199,FALSE,TRUE,3,2,14,3,1,,,,,,,
,,,,,,1,1.646838011,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.485,FALSE,FALSE,3,3,15,0,1,,,,,,,
,,,,,,1,2.059276291,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.567,FALSE,FALSE,4,0,16,3,1,,,,,,,
,,,,,,1,1.614734965,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,2.015,TRUE,FALSE,4,1,17,1,1,,,,,,,
,,,,,,1,2.30136028,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.85,TRUE,FALSE,4,2,18,3,1,,,,,,,
,,,,,,1,2.158112871,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.518,FALSE,FALSE,4,3,19,2,1,,,,,,,
,,,,,,1,1.687566841,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.203,FALSE,TRUE,5,0,20,0,1,,,,,,,
,,,,,,1,1.933604304,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.787,TRUE,FALSE,5,1,21,0,1,,,,,,,
,,,,,,1,2.226606121,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.617,TRUE,FALSE,5,2,22,3,1,,,,,,,
,,,,,,1,1.886982343,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,63.587,TRUE,FALSE,5,3,23,2,1,,,,,,,
,,,,,,1,2.492190568,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,2.116,TRUE,FALSE,6,0,24,1,1,,,,,,,
,,,,,,1,1.635786223,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.201,FALSE,TRUE,6,1,25,0,1,,,,,,,
,,,,,,0,1.981842431,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.517,FALSE,FALSE,6,2,26,0,1,,,,,,,
,,,,,,1,2.321193215,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.566,FALSE,FALSE,6,3,27,0,1,,,,,,,
,,,,,,1,2.119134287,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.432,FALSE,FALSE,7,0,28,0,1,,,,,,,
,,,,,,1,1.600264573,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.134,FALSE,TRUE,7,1,29,1,1,,,,,,,
,,,,,,1,2.431878902,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,0.885,FALSE,TRUE,7,2,30,3,1,,,,,,,
,,,,,,1,1.651308018,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.235,FALSE,TRUE,7,3,31,1,1,,,,,,,
,,,,,,1,1.72072618,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.234,FALSE,TRUE,8,0,32,3,1,,,,,,,
,,,,,,1,2.434125575,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.899,TRUE,FALSE,8,1,33,1,1,,,,,,,
,,,,,,1,2.035872729,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.416,FALSE,FALSE,8,2,34,2,1,,,,,,,
,,,,,,1,1.75973512,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,29.275,TRUE,FALSE,8,3,35,1,1,,,,,,,
,,,,,,1,2.30333471,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.932,TRUE,FALSE,9,0,36,1,1,,,,,,,
,,,,,,1,1.778031521,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,1,1.117,FALSE,TRUE,9,1,37,1,1,,,,,,,
,,,,,,0,2.163105752,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,1,1.581,FALSE,FALSE,9,2,38,1,1,,,,,,,
,,,,,,0,2.480580964,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.795,TRUE,FALSE,9,3,39,2,1,,,,,,,
,,,,,,0,1.611250467,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.101,FALSE,TRUE,10,0,40,0,1,,,,,,,
,,,,,,1,2.154255355,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.532,FALSE,FALSE,10,1,41,2,1,,,,,,,
,,,,,,1,2.130991089,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.616,TRUE,FALSE,10,2,42,0,1,,,,,,,
,,,,,,1,2.031346035,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.582,FALSE,FALSE,10,3,43,0,1,,,,,,,
,,,,,,1,2.057109819,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.582,FALSE,FALSE,11,0,44,0,1,,,,,,,
,,,,,,1,1.506551779,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.233,FALSE,TRUE,11,1,45,2,1,,,,,,,
,,,,,,1,1.637921677,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.067,FALSE,TRUE,11,2,46,0,1,,,,,,,
,,,,,,1,2.205595579,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.2,FALSE,TRUE,11,3,47,3,1,,,,,,,
,,,,,,1,2.130254331,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.666,TRUE,FALSE,12,0,48,3,1,,,,,,,
,,,,,,1,1.524587978,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,0.969,FALSE,TRUE,12,1,49,2,1,,,,,,,
,,,,,,0,1.798125579,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.551,FALSE,FALSE,12,2,50,3,1,,,,,,,
,,,,,,0,2.077581316,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.668,TRUE,FALSE,12,3,51,3,1,,,,,,,
,,,,,,0,2.189653766,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.719,TRUE,FALSE,13,0,52,3,1,,,,,,,
,,,,,,1,2.237912038,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.535,FALSE,FALSE,13,1,53,1,1,,,,,,,
,,,,,,1,2.203124109,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.717,TRUE,FALSE,13,2,54,0,1,,,,,,,
,,,,,,1,2.300673655,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.783,TRUE,FALSE,13,3,55,0,1,,,,,,,
,,,,,,1,2.173907337,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,0,1.683,TRUE,FALSE,14,0,56,2,1,,,,,,,
,,,,,,1,2.299211536,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,o,0,1.981,TRUE,FALSE,14,1,57,1,1,,,,,,,
,,,,,,1,2.032101401,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,p,0,1.533,FALSE,FALSE,14,2,58,1,1,,,,,,,
,,,,,,1,1.902782726,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.517,FALSE,FALSE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,87.565,2,0,2,0,1
,,,,,,1,1.605110713,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.484,FALSE,FALSE,0,0,0,0,1,,,,,,,
,,,,,,1,2.287583493,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.62,TRUE,FALSE,0,1,1,0,1,,,,,,,
,,,,,,1,2.337746384,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,1,1.618,TRUE,FALSE,0,2,2,3,1,,,,,,,
,,,,,,1,2.369073373,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,q,1,1.915,TRUE,FALSE,0,3,3,2,1,,,,,,,
,,,,,,1,1.573994326,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60ef1280d72bd6dd52ad6006,001,2021-07-18_16h16.15.245,arrow_simon_norep,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,w,0,1.099,FALSE,TRUE,1,0,4,0,1,,,,,,,
