instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.622535522,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.2245,FALSE,TRUE,9,0,36,2,1,,,,,,,
,,,,,,0,2.35666537,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.8519,TRUE,FALSE,9,1,37,0,1,,,,,,,
,,,,,,0,2.464420053,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,2.2756,TRUE,FALSE,9,2,38,3,1,,,,,,,
,,,,,,0,2.379773801,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.9955,TRUE,FALSE,9,3,39,1,1,,,,,,,
,,,,,,0,1.797662556,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.4536,FALSE,FALSE,10,0,40,1,1,,,,,,,
,,,,,,0,2.39743368,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.9712,TRUE,FALSE,10,1,41,1,1,,,,,,,
,,,,,,0,2.249218005,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.0865,TRUE,FALSE,10,2,42,0,1,,,,,,,
,,,,,,0,2.356611617,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.9016,TRUE,FALSE,10,3,43,2,1,,,,,,,
,,,,,,0,1.817777595,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.6085,TRUE,FALSE,11,0,44,3,1,,,,,,,
,,,,,,0,1.983842943,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,2.092,TRUE,FALSE,11,1,45,1,1,,,,,,,
,,,,,,0,2.006697124,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.8525,TRUE,FALSE,11,2,46,1,1,,,,,,,
,,,,,,0,1.940451843,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.6196,TRUE,FALSE,11,3,47,3,1,,,,,,,
,,,,,,0,1.638817773,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.1681,FALSE,TRUE,12,0,48,2,1,,,,,,,
,,,,,,1,2.048772691,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,1.4116,FALSE,FALSE,12,1,49,3,1,,,,,,,
,,,,,,1,1.555013383,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.2416,FALSE,TRUE,12,2,50,2,1,,,,,,,
,,,,,,1,1.631252898,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.3935,FALSE,TRUE,12,3,51,0,1,,,,,,,
,,,,,,0,1.846330712,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.5413,FALSE,FALSE,13,0,52,1,1,,,,,,,
,,,,,,0,2.210319788,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.0465,TRUE,FALSE,13,1,53,0,1,,,,,,,
,,,,,,1,2.026591529,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.5198,FALSE,FALSE,13,2,54,2,1,,,,,,,
,,,,,,0,1.869807796,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.5772,FALSE,FALSE,13,3,55,2,1,,,,,,,
,,,,,,0,2.373040803,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.1031,TRUE,FALSE,14,0,56,1,1,,,,,,,
,,,,,,0,1.538553911,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.1082,FALSE,TRUE,14,1,57,2,1,,,,,,,
,,,,,,0,2.29845259,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.9891,TRUE,FALSE,14,2,58,3,1,,,,,,,
,,,,,,0,2.369438916,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.3141,TRUE,FALSE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6933,1,0,1,0,1
,,,,,,0,1.871791822,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.6178,TRUE,FALSE,0,0,0,3,1,,,,,,,
,,,,,,0,2.251964801,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.9376,TRUE,FALSE,0,1,1,1,1,,,,,,,
,,,,,,0,1.744455242,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.4927,FALSE,FALSE,0,2,2,3,1,,,,,,,
,,,,,,0,1.893135512,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.6069,TRUE,FALSE,0,3,3,1,1,,,,,,,
,,,,,,0,2.187908583,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.8519,TRUE,FALSE,1,0,4,1,1,,,,,,,
,,,,,,0,2.378560909,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.023,TRUE,FALSE,1,1,5,1,1,,,,,,,
,,,,,,0,2.279248416,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,0.9211,FALSE,TRUE,1,2,6,0,1,,,,,,,
,,,,,,0,2.299852751,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.1736,TRUE,FALSE,1,3,7,2,1,,,,,,,
,,,,,,0,1.58947109,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,1.2874,FALSE,TRUE,2,0,8,2,1,,,,,,,
,,,,,,0,2.159822146,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,0.0289,FALSE,TRUE,2,1,9,0,1,,,,,,,
,,,,,,0,2.235461762,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.9747,TRUE,FALSE,2,2,10,2,1,,,,,,,
,,,,,,0,2.1419941,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,2.0373,TRUE,FALSE,2,3,11,0,1,,,,,,,
,,,,,,0,1.898764091,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.0131,TRUE,FALSE,3,0,12,3,1,,,,,,,
,,,,,,0,2.034301782,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.4642,TRUE,FALSE,3,1,13,0,1,,,,,,,
,,,,,,0,2.361245087,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.1756,TRUE,FALSE,3,2,14,0,1,,,,,,,
,,,,,,0,2.002269972,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.929,TRUE,FALSE,3,3,15,1,1,,,,,,,
,,,,,,0,2.107615454,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.9213,TRUE,FALSE,4,0,16,1,1,,,,,,,
,,,,,,0,1.504865375,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.2511,FALSE,TRUE,4,1,17,0,1,,,,,,,
,,,,,,0,2.176177146,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.9381,TRUE,FALSE,4,2,18,3,1,,,,,,,
,,,,,,0,2.456907267,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.2583,TRUE,FALSE,4,3,19,1,1,,,,,,,
,,,,,,0,2.012560268,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.7875,TRUE,FALSE,5,0,20,1,1,,,,,,,
,,,,,,0,1.534004294,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.3747,FALSE,TRUE,5,1,21,1,1,,,,,,,
,,,,,,0,2.464569032,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.4871,TRUE,FALSE,5,2,22,0,1,,,,,,,
,,,,,,0,2.129753085,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.787,TRUE,FALSE,5,3,23,2,1,,,,,,,
,,,,,,0,1.864898856,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.6112,TRUE,FALSE,6,0,24,2,1,,,,,,,
,,,,,,0,1.508388133,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.2725,FALSE,TRUE,6,1,25,1,1,,,,,,,
,,,,,,0,2.142261429,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.9683,TRUE,FALSE,6,2,26,2,1,,,,,,,
,,,,,,0,2.039490254,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.7607,TRUE,FALSE,6,3,27,3,1,,,,,,,
,,,,,,0,1.698599527,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,0.0845,FALSE,TRUE,7,0,28,3,1,,,,,,,
,,,,,,0,1.737415553,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.7058,TRUE,FALSE,7,1,29,0,1,,,,,,,
,,,,,,0,2.198725629,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.9522,TRUE,FALSE,7,2,30,0,1,,,,,,,
,,,,,,0,1.808493379,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.6265,TRUE,FALSE,7,3,31,0,1,,,,,,,
,,,,,,0,1.793844002,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.4527,FALSE,FALSE,8,0,32,3,1,,,,,,,
,,,,,,0,2.089493551,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.7445,TRUE,FALSE,8,1,33,2,1,,,,,,,
,,,,,,0,1.732290579,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.2553,FALSE,TRUE,8,2,34,0,1,,,,,,,
,,,,,,0,1.95194016,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.6638,TRUE,FALSE,8,3,35,3,1,,,,,,,
,,,,,,0,2.04253988,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.9179,TRUE,FALSE,9,0,36,3,1,,,,,,,
,,,,,,0,1.564560667,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,1.3646,FALSE,TRUE,9,1,37,3,1,,,,,,,
,,,,,,0,2.32419313,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.2979,TRUE,FALSE,9,2,38,3,1,,,,,,,
,,,,,,0,1.970443964,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.7347,TRUE,FALSE,9,3,39,3,1,,,,,,,
,,,,,,0,2.011197244,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.8179,TRUE,FALSE,10,0,40,2,1,,,,,,,
,,,,,,0,2.221952293,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.0012,TRUE,FALSE,10,1,41,2,1,,,,,,,
,,,,,,0,1.975994111,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.9014,TRUE,FALSE,10,2,42,2,1,,,,,,,
,,,,,,0,2.025853405,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.7077,TRUE,FALSE,10,3,43,1,1,,,,,,,
,,,,,,0,1.940740935,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.6006,TRUE,FALSE,11,0,44,1,1,,,,,,,
,,,,,,0,2.252192931,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,0.2575,FALSE,TRUE,11,1,45,3,1,,,,,,,
,,,,,,1,1.761197471,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,1.5011,FALSE,FALSE,11,2,46,1,1,,,,,,,
,,,,,,1,1.821809817,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.6014,TRUE,FALSE,11,3,47,2,1,,,,,,,
,,,,,,1,2.27046147,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.2512,TRUE,FALSE,12,0,48,1,1,,,,,,,
,,,,,,0,1.783108244,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.4667,FALSE,FALSE,12,1,49,2,1,,,,,,,
,,,,,,0,1.71912124,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.4354,FALSE,FALSE,12,2,50,2,1,,,,,,,
