instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,1,2.276337395,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,0,1.5361,FALSE,FALSE,9,1,37,0,1,,,,,,,
,,,,,,1,1.559792919,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.3652,FALSE,TRUE,9,2,38,1,1,,,,,,,
,,,,,,0,1.708838948,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4754,FALSE,FALSE,9,3,39,2,1,,,,,,,
,,,,,,0,2.017241525,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,0,1.1052,FALSE,TRUE,10,0,40,3,1,,,,,,,
,,,,,,0,2.376217758,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.7691,TRUE,FALSE,10,1,41,2,1,,,,,,,
,,,,,,0,2.343632401,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,0,1.1988,FALSE,TRUE,10,2,42,3,1,,,,,,,
,,,,,,0,2.387019228,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,0,1.7262,TRUE,FALSE,10,3,43,2,1,,,,,,,
,,,,,,0,1.963394911,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5542,FALSE,FALSE,11,0,44,1,1,,,,,,,
,,,,,,0,2.104064472,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.441,FALSE,FALSE,11,1,45,0,1,,,,,,,
,,,,,,0,2.390825573,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6808,TRUE,FALSE,11,2,46,2,1,,,,,,,
,,,,,,0,1.561571833,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.3896,FALSE,TRUE,11,3,47,1,1,,,,,,,
,,,,,,0,2.384851352,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6917,TRUE,FALSE,12,0,48,0,1,,,,,,,
,,,,,,0,2.462697987,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.8062,TRUE,FALSE,12,1,49,3,1,,,,,,,
,,,,,,0,2.413762594,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.7018,TRUE,FALSE,12,2,50,3,1,,,,,,,
,,,,,,0,2.259779442,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6251,TRUE,FALSE,12,3,51,2,1,,,,,,,
,,,,,,0,2.197921208,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5686,FALSE,FALSE,13,0,52,0,1,,,,,,,
,,,,,,0,1.712966156,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5171,FALSE,FALSE,13,1,53,0,1,,,,,,,
,,,,,,0,1.924688524,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.255,FALSE,TRUE,13,2,54,3,1,,,,,,,
,,,,,,0,1.747852467,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.6049,TRUE,FALSE,13,3,55,1,1,,,,,,,
,,,,,,0,1.998078902,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5647,FALSE,FALSE,14,0,56,2,1,,,,,,,
,,,,,,0,2.206771896,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5308,FALSE,FALSE,14,1,57,0,1,,,,,,,
,,,,,,0,2.201920585,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5583,FALSE,FALSE,14,2,58,3,1,,,,,,,
,,,,,,0,2.008526581,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4127,FALSE,FALSE,14,3,59,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,128.5018,3,0,3,0,1
,,,,,,0,2.051258678,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5588,FALSE,FALSE,0,0,0,1,1,,,,,,,
,,,,,,0,1.65949024,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4542,FALSE,FALSE,0,1,1,3,1,,,,,,,
,,,,,,0,2.461098941,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,0,1.6637,TRUE,FALSE,0,2,2,0,1,,,,,,,
,,,,,,0,1.852086359,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5452,FALSE,FALSE,0,3,3,0,1,,,,,,,
,,,,,,0,2.395886283,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6466,TRUE,FALSE,1,0,4,1,1,,,,,,,
,,,,,,0,1.909157609,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5549,FALSE,FALSE,1,1,5,2,1,,,,,,,
,,,,,,0,2.335936891,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.6408,TRUE,FALSE,1,2,6,0,1,,,,,,,
,,,,,,0,2.273130115,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.5398,FALSE,FALSE,1,3,7,1,1,,,,,,,
,,,,,,0,1.538143465,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.4972,FALSE,FALSE,2,0,8,2,1,,,,,,,
,,,,,,0,2.222318169,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5858,FALSE,FALSE,2,1,9,3,1,,,,,,,
,,,,,,0,1.652434012,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4129,FALSE,FALSE,2,2,10,1,1,,,,,,,
,,,,,,0,2.477327432,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.7231,TRUE,FALSE,2,3,11,2,1,,,,,,,
,,,,,,0,2.143511858,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.4716,FALSE,FALSE,3,0,12,3,1,,,,,,,
,,,,,,0,1.928469521,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.4791,FALSE,FALSE,3,1,13,0,1,,,,,,,
,,,,,,0,1.588039333,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4907,FALSE,FALSE,3,2,14,0,1,,,,,,,
,,,,,,0,2.297166896,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6028,TRUE,FALSE,3,3,15,3,1,,,,,,,
,,,,,,0,1.6927733,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5125,FALSE,FALSE,4,0,16,1,1,,,,,,,
,,,,,,0,1.817626321,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.4293,FALSE,FALSE,4,1,17,1,1,,,,,,,
,,,,,,0,1.925134494,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.4727,FALSE,FALSE,4,2,18,2,1,,,,,,,
,,,,,,0,2.45127906,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6966,TRUE,FALSE,4,3,19,2,1,,,,,,,
,,,,,,0,2.434463657,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.7136,TRUE,FALSE,5,0,20,1,1,,,,,,,
,,,,,,0,1.603232093,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6096,TRUE,FALSE,5,1,21,3,1,,,,,,,
,,,,,,0,1.6249963,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.459,FALSE,FALSE,5,2,22,2,1,,,,,,,
,,,,,,0,2.33970425,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5626,FALSE,FALSE,5,3,23,2,1,,,,,,,
,,,,,,0,1.825088406,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5045,FALSE,FALSE,6,0,24,0,1,,,,,,,
,,,,,,0,2.120988998,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4463,FALSE,FALSE,6,1,25,2,1,,,,,,,
,,,,,,0,2.042118976,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5457,FALSE,FALSE,6,2,26,2,1,,,,,,,
,,,,,,0,2.185732333,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5777,FALSE,FALSE,6,3,27,3,1,,,,,,,
,,,,,,0,2.020584557,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5338,FALSE,FALSE,7,0,28,3,1,,,,,,,
,,,,,,0,1.964595971,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.5405,FALSE,FALSE,7,1,29,3,1,,,,,,,
,,,,,,1,2.190601957,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,0,1.44,FALSE,FALSE,7,2,30,0,1,,,,,,,
,,,,,,0,2.076658516,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.4194,FALSE,FALSE,7,3,31,3,1,,,,,,,
,,,,,,0,1.928937256,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.4839,FALSE,FALSE,8,0,32,1,1,,,,,,,
,,,,,,0,1.72115565,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.4385,FALSE,FALSE,8,1,33,1,1,,,,,,,
,,,,,,0,1.983570999,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.3568,FALSE,TRUE,8,2,34,0,1,,,,,,,
,,,,,,0,1.77674387,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.433,FALSE,FALSE,8,3,35,1,1,,,,,,,
,,,,,,0,2.053313372,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6309,TRUE,FALSE,9,0,36,3,1,,,,,,,
,,,,,,0,2.486583794,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.7183,TRUE,FALSE,9,1,37,1,1,,,,,,,
,,,,,,0,1.931959976,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5774,FALSE,FALSE,9,2,38,0,1,,,,,,,
,,,,,,0,1.645935543,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.1819,FALSE,TRUE,9,3,39,2,1,,,,,,,
,,,,,,0,2.01939746,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5283,FALSE,FALSE,10,0,40,1,1,,,,,,,
,,,,,,0,1.87192285,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.3616,FALSE,TRUE,10,1,41,2,1,,,,,,,
,,,,,,0,1.906202366,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.5603,FALSE,FALSE,10,2,42,3,1,,,,,,,
,,,,,,0,2.293637703,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.569,FALSE,FALSE,10,3,43,2,1,,,,,,,
,,,,,,0,2.215384966,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.6406,TRUE,FALSE,11,0,44,2,1,,,,,,,
,,,,,,0,1.802481301,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.2704,FALSE,TRUE,11,1,45,3,1,,,,,,,
,,,,,,0,2.405126224,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,1,1.666,TRUE,FALSE,11,2,46,2,1,,,,,,,
,,,,,,0,2.353070935,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,0,1.6303,TRUE,FALSE,11,3,47,0,1,,,,,,,
,,,,,,0,2.392380764,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,w,0,1.6446,TRUE,FALSE,12,0,48,0,1,,,,,,,
,,,,,,0,2.441786874,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.7827,TRUE,FALSE,12,1,49,3,1,,,,,,,
,,,,,,0,1.687931934,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.3402,FALSE,TRUE,12,2,50,0,1,,,,,,,
,,,,,,0,1.891864433,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,p,1,1.4805,FALSE,FALSE,12,3,51,1,1,,,,,,,
,,,,,,0,2.106048656,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,o,1,1.5531,FALSE,FALSE,13,0,52,0,1,,,,,,,
,,,,,,0,2.209271194,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,60638b9a7e201e12e43a2e33,001,2021-07-18_16h29.25.576,arrow_simon_norep,2021.1.2,Win32,59.90534955,,,,,,,,,,,,,,,,,,,,,q,1,1.6507,TRUE,FALSE,13,1,53,2,1,,,,,,,
