instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,o,1,3.468,0,0.799424678,#a3d0fb,,right_blue.png,o,4,0,16,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,4.032,0,0.375320266,#f3af84,,left_orange.png,q,4,1,17,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,3.525,0,0.497777343,#a3d0fb,,right_blue.png,o,4,2,18,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,7.61,0,0.639018499,#f3af84,,right_orange.png,p,4,3,19,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.573,0,0.248190203,#a3d0fb,,left_blue.png,w,5,0,20,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.469,0,0.666731086,#f3af84,,left_orange.png,q,5,1,21,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.43,0,0.592150946,#a3d0fb,,left_blue.png,w,5,2,22,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.575,0,0.696574306,#f3af84,,right_orange.png,p,5,3,23,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.959,0,0.086531777,#a3d0fb,,left_blue.png,w,6,0,24,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,2.892,1,0.38552814,#f3af84,,right_orange.png,p,6,1,25,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,3.729,0,0.708718421,#a3d0fb,,right_blue.png,o,6,2,26,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.492,0,0.812375885,#f3af84,,right_orange.png,p,6,3,27,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.39,0,0.245589947,#a3d0fb,,right_blue.png,o,7,0,28,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,3.074,0,0.400968563,#f3af84,,left_orange.png,q,7,1,29,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,2.269,0,0.555689419,#a3d0fb,,right_blue.png,o,7,2,30,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,4.637,0,0.397616839,#f3af84,,left_orange.png,q,7,3,31,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.264,0,0.379049743,#a3d0fb,,left_blue.png,w,8,0,32,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,0.79,0,0.034834395,#f3af84,,left_orange.png,q,8,1,33,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,2.475,1,0.775021301,#a3d0fb,,left_blue.png,w,8,2,34,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,4.739,0,0.711082635,#f3af84,,right_orange.png,p,8,3,35,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.868,0,0.296829624,#a3d0fb,,left_blue.png,w,9,0,36,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.464,0,0.568080126,#f3af84,,right_orange.png,p,9,1,37,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,3.862,0,0.43778044,#a3d0fb,,left_blue.png,w,9,2,38,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.388,0,0.665323601,#f3af84,,right_orange.png,p,9,3,39,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.606,0,0.826724629,#a3d0fb,,left_blue.png,w,10,0,40,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,3.168,0,0.10249691,#f3af84,,right_orange.png,p,10,1,41,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.632,0,0.152483924,#a3d0fb,,left_blue.png,w,10,2,42,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,3.77,0,0.959463119,#f3af84,,left_orange.png,q,10,3,43,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,2.789,0,0.903350769,#a3d0fb,,right_blue.png,o,11,0,44,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,2.275,0,0.016506039,#f3af84,,left_orange.png,q,11,1,45,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.158,0,0.334424186,#a3d0fb,,left_blue.png,w,11,2,46,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,4.547,0,0.763213109,#f3af84,,left_orange.png,q,11,3,47,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.84,0,0.769232669,#a3d0fb,,left_blue.png,w,12,0,48,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,3.156,0,0.722923559,#f3af84,,right_orange.png,p,12,1,49,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.613,0,0.172894872,#a3d0fb,,right_blue.png,o,12,2,50,0,1,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.099,0,0.263745717,#f3af84,,right_orange.png,p,12,3,51,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,4.64,0,0.960093634,#a3d0fb,,left_blue.png,w,13,0,52,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,4.77,0,0.811794484,#f3af84,,right_orange.png,p,13,1,53,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.966,0,0.822317553,#a3d0fb,,right_blue.png,o,13,2,54,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,4.288,0,0.458882076,#f3af84,,left_orange.png,q,13,3,55,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,2.257,0,0.620510133,#a3d0fb,,right_blue.png,o,14,0,56,1,1,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,2.154,1,0.597079336,#f3af84,,left_orange.png,q,14,1,57,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.749,0,0.302663254,#a3d0fb,,left_blue.png,w,14,2,58,2,1,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.783,0,0.713913034,#f3af84,,left_orange.png,q,14,3,59,3,1,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,space,11.341,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,space,0,130.853,q,4.325,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.789,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,q,2.257,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,q,2.28,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,q,2.745,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.192,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.717,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.74,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.11,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.589,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.624,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.884,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.085,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.569,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.461,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.341,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.381,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.699,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.839,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.399,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.686,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.417,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.098,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.627,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.22,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.364,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.44,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.5,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.436,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.404,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.013,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.456,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.396,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.714,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.631,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.27,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.753,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.193,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.46,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.456,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.285,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.44,41,0,41,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.462,42,0,42,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.136,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,w,2.375,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,
